budget,runtime,spoken_languages,weekend,genre__mystery,genre__crime,genre__romance,genre__action,genre__adventure,genre__thriller,genre__animation,genre__family,genre__drama,genre__comedy,genre__documentary,genre__history,genre__fantasy,genre__horror,country__us,country__in,country__ru,day_sin,day_cos,month_sin,month_cos,competition,rating__pg,rating__pg-13,rating__r,rating__nc-17,country__other,tag__murder,tag__violence,tag__flashback,tag__romantic,tag__cult,tag__revenge,tag__psychedelic,tag__comedy,tag__suspenseful,tag__good_versus_evil,tag__humor,tag__satire,tag__entertaining,tag__neo_noir,tag__action,tag__insanity,tag__fantasy,tag__boring,tag__mystery,tag__melodrama,tag__gothic,tag__dramatic,tag__atmospheric,tag__historical,tag__prank,tag__realism,tag__cute,tag__stupid,tag__home_movie,tag__thought_provoking,tag__inspiring,tag__other,cast_1_gender,cast_2_gender,cast_4_gender,cast_5_gender,cast_6_gender,cast_7_gender,cast_8_gender,homepage_exists,homepage_repeats,production_company_1_avg_profit,production_company_1_avg_revenue,production_company_2_avg_profit,production_company_2_avg_revenue,production_company_3_avg_profit,production_company_3_avg_revenue,cast_1_avg_profit,cast_1_experience,cast_1_avg_revenue,cast_1_movies_before,cast_2_avg_profit,cast_2_experience,cast_2_avg_revenue,cast_2_movies_before,cast_3_avg_profit,cast_3_experience,cast_3_avg_revenue,cast_3_movies_before,cast_4_avg_profit,cast_4_experience,cast_4_avg_revenue,cast_4_movies_before,cast_5_avg_profit,cast_5_experience,cast_5_avg_revenue,cast_5_movies_before,cast_6_avg_profit,cast_6_experience,cast_6_avg_revenue,cast_6_movies_before,cast_7_avg_profit,cast_7_experience,cast_7_avg_revenue,cast_7_movies_before,cast_8_avg_profit,cast_8_experience,cast_8_avg_revenue,cast_8_movies_before,crew__sound__music_editor_avg_profit,crew__sound__music_editor_avg_revenue,crew__sound__music_editor_movies_before,crew__sound__original_music_composer_avg_profit,crew__sound__original_music_composer_avg_revenue,crew__sound__original_music_composer_movies_before,crew__sound__sound_designer_avg_profit,crew__sound__sound_designer_avg_revenue,crew__sound__sound_designer_movies_before,crew__sound__sound_effects_editor_avg_profit,crew__sound__sound_effects_editor_avg_revenue,crew__sound__sound_effects_editor_movies_before,crew__sound__sound_re_recording_mixer_avg_profit,crew__sound__sound_re_recording_mixer_avg_revenue,crew__sound__sound_re_recording_mixer_movies_before,crew__sound__supervising_sound_editor_avg_profit,crew__sound__supervising_sound_editor_avg_revenue,crew__sound__supervising_sound_editor_movies_before,crew__directing__director_avg_profit,crew__directing__director_avg_revenue,crew__directing__director_movies_before,crew__directing__script_supervisor_avg_profit,crew__directing__script_supervisor_avg_revenue,crew__directing__script_supervisor_movies_before,crew__production__casting_avg_profit,crew__production__casting_avg_revenue,crew__production__casting_movies_before,crew__production__executive_producer_avg_profit,crew__production__executive_producer_avg_revenue,crew__production__executive_producer_movies_before,crew__production__producer_1_avg_profit,crew__production__producer_1_avg_revenue,crew__production__producer_1_movies_before,crew__production__producer_2_avg_profit,crew__production__producer_2_avg_revenue,crew__production__producer_2_movies_before,crew__editing__editor_avg_profit,crew__editing__editor_avg_revenue,crew__editing__editor_movies_before,crew__costume__costume_designer_avg_profit,crew__costume__costume_designer_avg_revenue,crew__costume__costume_designer_movies_before,crew__costume__costume_supervisor_avg_profit,crew__costume__costume_supervisor_avg_revenue,crew__costume__costume_supervisor_movies_before,crew__costume__makeup_artist_avg_profit,crew__costume__makeup_artist_avg_revenue,crew__costume__makeup_artist_movies_before,crew__crew__stunt_coordinator_avg_profit,crew__crew__stunt_coordinator_avg_revenue,crew__crew__stunt_coordinator_movies_before,crew__writing__screenplay_avg_profit,crew__writing__screenplay_avg_revenue,crew__writing__screenplay_movies_before,crew__art__art_direction_avg_profit,crew__art__art_direction_avg_revenue,crew__art__art_direction_movies_before,crew__art__production_design_avg_profit,crew__art__production_design_avg_revenue,crew__art__production_design_movies_before,crew__art__property_master_avg_profit,crew__art__property_master_avg_revenue,crew__art__property_master_movies_before,crew__art__set_decoration_avg_profit,crew__art__set_decoration_avg_revenue,crew__art__set_decoration_movies_before,crew__visualeffects__visual_effects_supervisor_avg_profit,crew__visualeffects__visual_effects_supervisor_avg_revenue,crew__visualeffects__visual_effects_supervisor_movies_before,crew__camera__director_of_photography_avg_profit,crew__camera__director_of_photography_avg_revenue,crew__camera__director_of_photography_movies_before,crew__camera__steadicam_operator_avg_profit,crew__camera__steadicam_operator_avg_revenue,crew__camera__steadicam_operator_movies_before,crew__camera__still_photographer_avg_profit,crew__camera__still_photographer_avg_revenue,crew__camera__still_photographer_movies_before,collection_avg_profit,collection_avg_revenue,cast_avg_avg_revenue,cast_avg_avg_profit,cast_avg_experience,cast_avg_movies_before,year_avg_revenue,year_avg_profit,META__revenue
12000000,81,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0.2079116908177593,-0.9781476007338056,-1.1331077795295961e-15,1.0,1.4166666666666663,0,1,0,0,False,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0,0,47582026.0,64576928.0,36125418.0,61053990.0,-8380986.0,4619014.0,,0,,0,101150864.0,8,140241773.0,11,63080838.0,7,101858616.0,9,25519643.0,17,40352976.0,3,,0,,0,24126378.0,27,35454949.0,7,-4327920.0,1,53672080.0,1,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,74316078.8,41909960.6,7.5,3.875,64230589.0,35828412.0,63118386
7000000,93,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,5.665538897647984e-16,-1.0,-0.9898214418809328,-0.14231483827328525,5.933333333333335,1,0,0,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1,0,2709420.0,18559420.0,,,,,63081470.0,19,90724327.0,7,89703941.0,20,122037274.0,9,4459522.0,3,71792855.0,3,,0,,0,,0,,0,79704920.0,19,131204920.0,2,,0,,0,1719382.0,5,25219382.0,2,,,0,,,0,,,0,,,0,,,0,,,0,3013805.0,33013805.0,1,,,0,40847009.0,81768062.0,19,,,0,,,0,,,0,137620787.0,186487454.0,6,39596457.0,97429790.0,12,,,0,,,0,,,0,,,0,80462200.0,129712200.0,4,162990863.0,197633720.0,7,,,0,33639565.0,84972899.0,3,,,0,12269001.0,46894001.0,8,,,0,,,0,,,88195751.6,47733847.0,8.25,2.875,82128073.0,47425009.0,54600000
1453000,111,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.743144825477394,-0.6691306063588585,-0.9096319953545186,0.4154150130018861,0.0,1,0,0,0,False,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0,0,3755314.0,4629814.0,,,,,1238000.0,13,2432000.0,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,84541869.0,86044869.0,5,,,0,,,0,,,0,,,0,918000.0,2368000.0,2,,,0,,,0,,,0,,,0,,,0,,,0,1536000.0,2736000.0,1,,,0,8864442.0,9780942.0,2,,,0,,,0,1533500.0,2600000.0,2,,,0,,,0,,,0,,,0,396176459.0,400176459.0,1,,,0,,,0,,,2432000.0,1238000.0,1.625,0.25,3864314.0,2622313.0,5638000
20000000,120,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.0,1.0,0.2817325568414297,-0.9594929736144974,2.816666666666667,0,0,1,0,False,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,95580276.0,140151704.0,,,27481749.0,86648416.0,84001235.0,24,132306790.0,18,63015906.0,18,107265906.0,12,18576706.0,4,52076706.0,2,49316382.0,20,89861837.0,11,59891536.0,18,91891536.0,6,,0,,0,-20750706.0,6,54249294.0,1,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,34102840.0,83040340.0,16,,,0,171272219.0,214272219.0,6,95228325.0,151228325.0,3,,,0,,,0,,,0,,,0,,,0,36107516.0,56107516.0,2,,,0,246744809.0,278369809.0,4,,,0,143257180.0,215257180.0,9,,,0,60546382.0,105657494.0,9,,,0,,,0,,,87942011.5,42341843.166666664,11.25,6.25,77598381.0,47005746.0,41637263
30000000,108,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.40673664307580004,-0.913545457642601,0.5406408174555976,0.8412535328311812,1.4095238095238094,0,0,1,0,False,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,54220859.0,86051217.0,-10852194.0,9147806.0,-14142849.0,3357151.0,33312917.0,35,67154094.0,17,20447217.0,12,48847217.0,5,58122418.0,10,96522418.0,5,39461609.0,11,81961609.0,2,38691159.0,20,71274284.0,8,39770987.0,13,92056701.0,7,,0,,0,1436416.0,4,54769749.0,3,,,0,41702612.0,81983862.0,16,,,0,,,0,,,0,,,0,7532900.0,61532900.0,2,,,0,31236340.0,83824895.0,10,,,0,,,0,,,0,16522874.0,51189541.0,6,50875022.0,75000022.0,2,,,0,,,0,,,0,169283925.0,207283925.0,1,,,0,-58138.0,191862.0,1,,,0,20296152.0,50046152.0,4,,,0,,,0,,,0,,,0,,,73226581.71428572,33034674.714285713,13.125,5.875,77598381.0,47005746.0,16930884
8700000,100,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,-0.9510565162951536,0.30901699437494723,0.7557495743542583,-0.654860733945285,1.1166666666666667,0,0,1,0,False,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1,0,12179192.0,23604192.0,,,16733984.0,31683984.0,117540836.0,17,162957503.0,18,34587960.0,20,60275460.0,16,36559430.0,13,71759430.0,10,7270765.0,19,33848543.0,9,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,23906761.0,38792476.0,7,,,0,125080798.0,195009369.0,14,6948118.0,10512404.0,7,1712940.0,3012940.0,2,,,0,16847604.0,27961890.0,7,-414102.0,185898.0,1,,,0,,,0,,,0,16605265.0,26380265.0,4,,,0,7326280.0,32326280.0,2,,,0,,,0,,,0,,,0,,,0,,,0,,,82210234.0,48989747.75,8.625,6.625,73591901.0,42137244.0,7659918
60000000,100,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5877852522924732,-0.8090169943749473,-0.2817325568414294,-0.9594929736144976,0.7833333333333333,0,0,1,0,False,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0,0,28346889.0,57489746.0,25673161.0,39673161.0,,,18363198.0,7,38738198.0,4,-531428.0,7,3468572.0,1,49738700.0,14,66238700.0,4,,0,,0,25934384.0,4,33184384.0,2,328583407.0,1,351583407.0,1,5056691.0,5,9656691.0,2,,0,,0,,,0,40617164.0,60117164.0,11,,,0,,,0,,,0,,,0,1100000.0,1400000.0,1,,,0,172721270.0,194521270.0,5,,,0,101999894.0,125899894.0,5,,,0,-14397530.0,16352470.0,2,26281854.0,42281854.0,4,,,0,143225.0,8143225.0,1,,,0,,,0,,,0,92676410.0,119743077.0,6,,,0,-5445048.0,20054952.0,2,,,0,133698625.0,153698625.0,1,,,0,,,0,,,83811658.66666667,71190825.33333333,4.75,1.75,72480738.0,46581698.0,104324083
28000000,114,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-0.743144825477394,-0.6691306063588585,-1.1331077795295961e-15,1.0,0.3333333333333333,0,0,1,0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0,0,44361154.0,53022265.0,,,,,210865005.0,15,224822705.0,10,-15000000.0,7,2000000.0,1,130265062.0,6,148265062.0,2,34906712.0,0,47406712.0,2,21368080.0,1,36368080.0,2,231780960.0,1,242780960.0,1,,0,,0,11486757.0,0,21486757.0,1,,,0,,,0,,,0,,,0,-2566337.0,7433663.0,1,,,0,41694616.0,53819616.0,4,31249404.0,51249404.0,1,18228452.0,30028452.0,13,34251425.0,38251425.0,1,,,0,,,0,25162430.0,36024930.0,8,15293022.0,27893022.0,6,,,0,,,0,,,0,,,0,,,0,33973029.0,51973029.0,1,,,0,33261438.0,53261438.0,2,,,0,15218817.0,24878817.0,5,,,0,,,0,,,103304325.14285715,89381796.57142857,3.75,2.375,44949340.0,31226372.0,103173635
62000000,116,3,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.743144825477394,-0.6691306063588585,0.9898214418809328,-0.142314838273285,1.9333333333333331,0,1,0,0,False,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,,,62644296.0,87361367.0,12510128.0,27310128.0,33001127.0,6,63515413.0,7,94435818.0,16,139085818.0,10,42835805.0,24,58789138.0,15,-4856727.0,2,143273.0,1,25924883.0,21,43133216.0,6,,0,,0,1771192.0,2,9271192.0,2,-13338461.0,3,26994872.0,3,,,0,,,0,,,0,,,0,87157533.0,112532533.0,8,,,0,14159144.0,50159144.0,1,67093363.0,97793363.0,5,12491080.0,16491080.0,1,,,0,5756954.0,21868066.0,9,,,0,13740317.0,37865317.0,4,39655201.0,60055201.0,5,,,0,58267375.0,115267375.0,1,,,0,,,0,,,0,,,0,,,0,61669586.0,97899586.0,10,,,0,37082448.0,72249114.0,6,,,0,57200000.0,77200000.0,1,,,48704703.14285714,25681948.14285714,9.25,5.5,77477059.0,41254566.0,127666415
40000000,127,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.8660254037844384,-0.5000000000000004,-1.1331077795295961e-15,1.0,4.5,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,,,11766008.0,22766008.0,8287700.0,50787700.0,32642836.0,13,51892836.0,12,19352461.0,4,54352461.0,3,13055192.0,0,41788526.0,3,14166158.0,4,22499491.0,3,-6417948.0,6,6582052.0,1,86604498.0,7,125937832.0,3,122469701.0,7,147869701.0,10,-24916.0,2,35975084.0,3,28200125.0,54450125.0,2,56618699.0,96618699.0,1,,,0,,,0,59502796.0,111002796.0,4,,,0,,,0,90108383.0,123441716.0,3,42708352.0,56145852.0,8,,,0,75127339.0,88627339.0,4,,,0,864607.0,4417107.0,4,31650192.0,57150192.0,2,,,0,,,0,,,0,43151346.0,74151346.0,1,,,0,23629909.0,67963242.0,3,,,0,8579850.0,20079850.0,1,,,0,93868457.0,141646234.0,9,,,0,17452859.0,70786193.0,3,,,60862247.875,35230997.75,5.375,4.75,76864529.0,41844572.0,48350205
85000000,115,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.7431448254773945,-0.6691306063588579,-0.2817325568414294,-0.9594929736144976,0.6666666666666666,0,1,0,0,False,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,53066214.0,95749548.0,73507918.0,108148216.0,,,70244747.0,12,116491414.0,15,181788654.0,2,242288654.0,2,25336203.0,10,68080648.0,9,40093339.0,28,64110006.0,24,106998486.0,13,173165153.0,12,58453238.0,18,111279325.0,23,-18345934.0,17,9154066.0,2,65751637.0,11,105591637.0,5,,,0,,,0,,,0,,,0,,,0,,,0,64755400.0,90055400.0,4,,,0,95071121.0,142894198.0,13,52268382.0,104068382.0,5,,,0,,,0,71416364.0,114116364.0,14,,,0,,,0,,,0,,,0,33119437.0,42286104.0,3,69192147.0,127692147.0,2,53331720.0,104481720.0,8,,,0,,,0,,,0,89420681.0,147770681.0,20,,,0,,,0,,,111270112.875,66290046.25,13.875,11.5,77598381.0,47005746.0,186072214
6000000,121,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0.2079116908177593,0.9781476007338056,-0.7557495743542582,-0.6548607339452852,1.7666666666666666,1,0,0,0,False,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1,0,15859750.0,26317113.0,,,,,-7151720.0,1,1348280.0,2,,0,,0,,0,,0,12491080.0,0,16491080.0,1,88627965.0,1,110627965.0,1,67161096.0,6,81827763.0,3,,0,,0,133051587.0,4,178051587.0,1,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,25305036.0,45105036.0,5,1118428.0,8318428.0,5,,,0,,,0,-11292934.0,21373733.0,3,77002881.0,99802881.0,5,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,58843409.0,62548947.0,1,,,0,8358337.0,29375004.0,12,,,77669335.0,58836001.6,1.5,1.0,64230589.0,35828412.0,22231658
30000000,101,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,-0.9945218953682732,-0.10452846326765423,0.5406408174555976,0.8412535328311812,1.5666666666666669,0,0,1,0,False,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,54735695.0,85985695.0,56001612.0,83836153.0,13160668.0,78160668.0,159665406.0,22,213393978.0,14,20954032.0,19,36354032.0,5,35402083.0,6,65902083.0,2,9216297.0,10,38882964.0,6,39444626.0,1,61444626.0,2,5378324.0,8,62528324.0,4,,0,,0,,0,,0,,,0,104373756.0,173945184.0,14,,,0,,,0,,,0,,,0,61519860.0,101656224.0,11,,,0,109364754.0,154823375.0,29,84211701.0,118711701.0,4,13160668.0,78160668.0,2,,,0,99022519.0,139522519.0,4,194730181.0,266230181.0,4,,,0,,,0,,,0,,,0,,,0,91105300.0,120105300.0,3,,,0,92508631.0,123508631.0,3,,,0,28563188.0,46643188.0,7,,,0,,,0,,,79751001.16666667,45010128.0,8.25,4.125,77598381.0,47005746.0,77566815
80000000,121,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.9945218953682732,0.10452846326765346,-0.5406408174555974,0.8412535328311812,0.25,0,0,1,0,False,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0,0,52598372.0,72795342.0,,,,,135991964.0,17,170814186.0,9,307384115.0,4,344717449.0,3,43054364.0,2,72866864.0,4,102562832.0,6,136612832.0,5,5503858.0,3,13503858.0,2,,0,,0,615787.0,0,1615787.0,1,,0,,0,,,0,77532551.0,108532551.0,21,,,0,,,0,,,0,,,0,130052923.0,178802923.0,4,,,0,174610005.0,209910005.0,20,303237933.0,355237933.0,1,105782796.0,136354225.0,7,,,0,130052923.0,178802923.0,4,83112314.0,116812314.0,5,,,0,,,0,,,0,23346859.0,47796859.0,4,16824665.0,53824665.0,2,143674261.0,184674261.0,2,,,0,-1479855.0,14770145.0,2,,,0,,,0,,,0,,,0,,,123355162.66666667,99185486.66666667,4.0,3.0,64230589.0,35828412.0,309492681
65000000,100,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0.5877852522924732,-0.8090169943749473,-0.5406408174555974,0.8412535328311812,0.3666666666666667,0,0,1,0,False,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,,,33328976.0,53846719.0,12536152.0,75036152.0,15605015.0,0,25605015.0,1,,0,,0,-11928482.0,3,13071518.0,1,,0,,0,,0,,0,,0,,0,-4856727.0,0,143273.0,1,112741968.0,12,139941968.0,4,,,0,53561536.0,105561536.0,4,,,0,,,0,,,0,,,0,,,0,29718184.0,38418184.0,2,59054387.0,88210637.0,16,,,0,,,0,,,0,,,0,10898325.0,60898325.0,2,,,0,,,0,458684675.0,476684675.0,1,,,0,4356479.0,14356479.0,1,49280189.0,76280189.0,3,303237933.0,355237933.0,1,83269971.0,106269971.0,1,,,0,,,0,182385533.0,212385533.0,1,44141847.0,74541847.0,5,,,44690443.5,27890443.5,1.875,0.875,69464791.0,36559749.0,40002112
12000000,101,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8660254037844387,-0.4999999999999998,0.7557495743542583,-0.654860733945285,4.2,0,1,0,0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,14098211.0,14743391.0,,,,,-4696245.0,14,30203755.0,4,112221830.0,8,166021830.0,5,39295207.0,13,66156314.0,5,,0,,0,,0,,0,-3248796.0,16,9299597.0,3,80672598.0,4,143472598.0,2,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,14098211.0,14743391.0,1,,,0,,,0,,,0,,,0,,,0,14098211.0,14743391.0,1,,,0,,,0,,,0,,,0,,,0,109220401.0,137095401.0,4,,,0,,,0,,,83030818.8,44848918.8,6.875,2.375,82128073.0,47425009.0,875898
28000000,104,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,-0.9510565162951536,0.30901699437494723,-0.2817325568414294,-0.9594929736144976,1.2,1,0,0,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1,0,31594113.0,66717190.0,11006849.0,23006849.0,85309437.0,147909437.0,115276598.0,15,175176598.0,10,19435485.0,10,57337985.0,10,142829903.0,5,186163236.0,3,27128532.0,8,50272976.0,9,-2541427.0,2,658573.0,1,4057334.0,26,29557334.0,7,-1654478.0,6,37845522.0,2,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,30392330.0,35892330.0,1,,,0,,,0,89313792.0,153663792.0,20,,,0,,,0,30392330.0,35892330.0,1,20241622.0,32641622.0,3,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,101964018.0,133364018.0,6,,,0,,,0,,,76716032.0,43504563.85714286,9.0,5.25,77598381.0,47005746.0,92601050
13000000,106,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.5877852522924734,0.8090169943749473,-0.7557495743542582,-0.6548607339452852,0.3333333333333333,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,,,,,,,-27700000.0,2,10300000.0,1,-5257558.0,3,19992442.0,4,13827443.0,7,23487443.0,5,77341403.0,6,97341403.0,2,105726477.0,2,123393143.0,3,,0,,0,831846.0,2,22331846.0,1,,0,,0,49334982.0,64834982.0,2,100963485.0,123630151.0,3,,,0,,,0,,,0,32823468.0,122823468.0,1,,,0,,,0,50744410.0,71144410.0,5,,,0,,,0,2227155.0,2477155.0,1,2694413.0,21661079.0,3,4175595.0,7925595.0,2,,,0,1284514.0,21284514.0,1,,,0,,,0,-5581093.0,14418907.0,2,6807327.0,11057327.0,2,,,0,-3515778.0,6484222.0,2,,,0,14582566.0,33582566.0,4,,,0,22540028.0,46340028.0,5,,,49474379.5,27461601.833333332,2.75,2.0,69464791.0,36559749.0,16757163
29000000,118,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.4067366430758002,-0.9135454576426008,-0.9096319953545186,0.4154150130018861,0.25,0,0,1,0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0,0,45753318.0,56786947.0,,,,,18309614.0,9,34629614.0,5,69437309.0,19,92412309.0,8,233471837.0,11,242871837.0,2,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,95972545.0,102305878.0,3,,,0,,,0,,,0,,,0,236916590.0,244856594.0,2,,,0,27521174.0,46746174.0,18,,,0,,,0,,,0,,,0,40878237.0,54311571.0,3,,,0,,,0,,,0,,,0,77368585.0,152368585.0,1,112456985.0,139136985.0,5,,,0,-4663630.0,17336370.0,1,,,0,-27080496.0,12919504.0,2,,,0,,,0,,,123304586.66666667,107072920.0,4.875,1.875,66787259.0,45090299.0,22773535
16000000,113,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.8660254037844386,0.5000000000000001,-0.9898214418809328,-0.14231483827328525,5.916666666666668,0,0,1,0,False,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1,0,,,82797409.0,132184252.0,,,115111701.0,16,187511284.0,12,16128718.0,15,45674923.0,10,21357880.0,16,50511306.0,8,21525608.0,5,55192275.0,3,,0,,0,,0,,0,,0,,0,,0,,0,111368016.0,156944939.0,13,,,0,,,0,106344225.0,157473637.0,17,,,0,133160548.0,221303405.0,14,,,0,92719158.0,117719158.0,1,131289139.0,187382889.0,24,,,0,101001478.0,181001478.0,1,7500000.0,17500000.0,1,,,0,51834298.0,81834298.0,2,,,0,,,0,,,0,,,0,-11418062.0,21081938.0,2,2399419.0,11099419.0,5,56465636.0,76465636.0,2,13623099.0,43423099.0,5,,,0,56131819.0,83881819.0,4,,,0,7631849.0,58881849.0,4,,,84722447.0,43530976.75,6.5,4.125,77598381.0,47005746.0,2849142
2000000,82,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0.8660254037844387,-0.4999999999999998,0.9898214418809328,-0.142314838273285,0.5333333333333333,0,1,0,0,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0,0,17414074.0,23635324.0,25351863.0,27751863.0,,,271883740.0,5,277383740.0,3,14968634.0,13,26218634.0,8,-155132.0,0,5844868.0,1,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,3652448.0,3952448.0,1,,,0,,,0,,,0,,,0,,,0,,,0,25351863.0,27751863.0,2,,,0,23704513.0,25504513.0,1,,,0,10179986.0,10604986.0,1,,,0,,,0,,,103149080.66666667,95565747.33333333,2.25,1.5,30613264.0,17704336.0,13167232
